"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @blackrouge0326: Áý°¡¼­ ¹Â¹ð º¸°í ÀÚ¾ßÁö...Èë¸ÕÁö¿¡ Á¶Á®Á³Áö¸¸ ¿À´Ãµµ Áñ°Å¿ü´Ù¤·¤µ¤·/ https://t.co/AydphJl8SK",FALSE,0,NA,2017-05-19 23:59:35,FALSE,NA,"865718609263251457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","otp_universe",1737,TRUE,FALSE,NA,NA
"2","RT @blackrouge0326: Áý°¡¼­ ¹Â¹ð º¸°í ÀÚ¾ßÁö...Èë¸ÕÁö¿¡ Á¶Á®Á³Áö¸¸ ¿À´Ãµµ Áñ°Å¿ü´Ù¤·¤µ¤·/ https://t.co/AydphJl8SK",FALSE,0,NA,2017-05-19 23:58:17,FALSE,NA,"865718284145934336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sflower303",1737,TRUE,FALSE,NA,NA
"3","RT @Army27601: I vote for @BTS_twt for the #BTSBBMAs Top Social Artist Award.
¹ºÁö ´Ï ¾Õ¿¹¼­ ³­ ¸ÕÁö",FALSE,0,NA,2017-05-19 23:57:37,FALSE,NA,"865718113563803648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xxxholic471",1,TRUE,FALSE,NA,NA
"4","RT @blackrouge0326: Áý°¡¼­ ¹Â¹ð º¸°í ÀÚ¾ßÁö...Èë¸ÕÁö¿¡ Á¶Á®Á³Áö¸¸ ¿À´Ãµµ Áñ°Å¿ü´Ù¤·¤µ¤·/ https://t.co/AydphJl8SK",FALSE,0,NA,2017-05-19 23:57:20,FALSE,NA,"865718044064047104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ekwjd7080",1737,TRUE,FALSE,NA,NA
"5","RT @blackrouge0326: Áý°¡¼­ ¹Â¹ð º¸°í ÀÚ¾ßÁö...Èë¸ÕÁö¿¡ Á¶Á®Á³Áö¸¸ ¿À´Ãµµ Áñ°Å¿ü´Ù¤·¤µ¤·/ https://t.co/AydphJl8SK",FALSE,0,NA,2017-05-19 23:56:41,FALSE,NA,"865717878212800512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","___nnut00",1737,TRUE,FALSE,NA,NA
"6","RT @cat_munji: ¸ÕÁö ¸ÁÃæ¹Ì Æø¹ß.. https://t.co/sWVtGHietq",FALSE,0,NA,2017-05-19 23:56:12,FALSE,NA,"865717757580423168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","creamu_98",167,TRUE,FALSE,NA,NA
"7","@HANA_CALLI_ ¤Ð¤Ð¤Ð¤ÐÇÏ³ª´ÔÀÌ ºÎ½º·¯±â¸é Àü ¸ÕÁöÇÒ·¡¿ä.....&lt;",FALSE,0,"HANA_CALLI_",2017-05-19 23:55:24,FALSE,"865716390518439937","865717554987155457","829251911341715456","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tyo0406",0,FALSE,FALSE,NA,NA
"8","RT @blackrouge0326: Áý°¡¼­ ¹Â¹ð º¸°í ÀÚ¾ßÁö...Èë¸ÕÁö¿¡ Á¶Á®Á³Áö¸¸ ¿À´Ãµµ Áñ°Å¿ü´Ù¤·¤µ¤·/ https://t.co/AydphJl8SK",FALSE,0,NA,2017-05-19 23:54:38,FALSE,NA,"865717365274689536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xiuminixiu",1737,TRUE,FALSE,NA,NA
"9","I vote for @BTS_twt for the #BTSBBMAs Top Social Artist Award.
¹ºÁö ´Ï ¾Õ¿¹¼­ ³­ ¸ÕÁö",FALSE,1,NA,2017-05-19 23:53:20,FALSE,NA,"865717037628235776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Army27601",1,FALSE,FALSE,NA,NA
"10","RT @younglong_moo: °ú±â´ë...¿Â°®¸ÕÁö¸Ô°í µÚÁý¾î¾²°í 5½Ã°£À» »ç¶÷»çÀÌ¿¡ ³©°Ü¼­ ¼­ÀÖ´À¶ó Á×´ÂÁÙ¾Ë¾ÒÁö¸¸ ¸¶¸¶¹«º¸ÀÚ¸¶ÀÚ ´ÙÀ½¿ÀÇÁ¸¦ »ý°¢ÇÏ°í¤Ð ¿ÀÇÁ´Â Áßµ¶ÀÔ´Ï´Ù
ÈÖÀÎÀÌ »§ÅÍÁö°í ÇýÁøÀÌ´Â ¿ª½Ã³ªÄ¡¸íÀÌ°í
º°ÀÌ´Â °ÉÅ© ·¦ÇÑ¹ÚÀÚ³õÄ¡ì¤»¿ë¼±°ú ¾ËÄá¡¦",FALSE,0,NA,2017-05-19 23:53:13,FALSE,NA,"865717008167428096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mamapink0406",256,TRUE,FALSE,NA,NA
"11","RT @sci_bot: È­¼ºÀº Áö±¸º¸´Ù ¹Ù¶÷ÀÌ ¸Å¿ì °­ÇÏÁö¸¸ ´ë±â¹Ðµµ°¡ ³·¾Æ ¹«°Å¿î °ÍÀ» ³¯¸®Áö´Â ¸øÇÑ´Ù. NASA°¡ º¸³½ È­¼ºÅ½»ç¼±ÀÌ Ã³À½ °­Ç³À» ¸Â¾ÒÀ» ¶§´Â °úÇÐÀÚµµ °íÀå³¯±îºÁ °ÆÁ¤ÇßÁö¸¸, ¿ÀÈ÷·Á ÅÂ¾çÀüÁöÆÇ À§ÀÇ ¸ÕÁö¸¦ ÅÐ¾îÁà¼­ È­¼ºÅ½»ç¿¡ µµ¿òÀ»¡¦",FALSE,0,NA,2017-05-19 23:53:05,FALSE,NA,"865716973316882432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rud6361",6,TRUE,FALSE,NA,NA
"12","RT @younglong_moo: °ú±â´ë...¿Â°®¸ÕÁö¸Ô°í µÚÁý¾î¾²°í 5½Ã°£À» »ç¶÷»çÀÌ¿¡ ³©°Ü¼­ ¼­ÀÖ´À¶ó Á×´ÂÁÙ¾Ë¾ÒÁö¸¸ ¸¶¸¶¹«º¸ÀÚ¸¶ÀÚ ´ÙÀ½¿ÀÇÁ¸¦ »ý°¢ÇÏ°í¤Ð ¿ÀÇÁ´Â Áßµ¶ÀÔ´Ï´Ù
ÈÖÀÎÀÌ »§ÅÍÁö°í ÇýÁøÀÌ´Â ¿ª½Ã³ªÄ¡¸íÀÌ°í
º°ÀÌ´Â °ÉÅ© ·¦ÇÑ¹ÚÀÚ³õÄ¡ì¤»¿ë¼±°ú ¾ËÄá¡¦",FALSE,0,NA,2017-05-19 23:52:16,FALSE,NA,"865716770446819328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rkdus0406",256,TRUE,FALSE,NA,NA
"13","RT @blackrouge0326: Áý°¡¼­ ¹Â¹ð º¸°í ÀÚ¾ßÁö...Èë¸ÕÁö¿¡ Á¶Á®Á³Áö¸¸ ¿À´Ãµµ Áñ°Å¿ü´Ù¤·¤µ¤·/ https://t.co/AydphJl8SK",FALSE,0,NA,2017-05-19 23:52:07,FALSE,NA,"865716730382893056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","exo99mini",1737,TRUE,FALSE,NA,NA
"14","RT @blackrouge0326: Áý°¡¼­ ¹Â¹ð º¸°í ÀÚ¾ßÁö...Èë¸ÕÁö¿¡ Á¶Á®Á³Áö¸¸ ¿À´Ãµµ Áñ°Å¿ü´Ù¤·¤µ¤·/ https://t.co/AydphJl8SK",FALSE,0,NA,2017-05-19 23:51:05,FALSE,NA,"865716469224456192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","exoamongde",1737,TRUE,FALSE,NA,NA
