"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","2017.05.20 矫汲评 具蜡雀肺 没拌魂 殿魂 促赤吭嚼聪促. 朝揪档 亮绊 固技刚瘤档 梨酒甸绢 殿魂窍扁 亮篮 朝揪看嚼聪促. 促青捞 倡坷磊 茄疙绝捞 葛滴 沥惑鳖瘤 档馒窍咯ˇ https://t.co/b8VM6gWoCz",FALSE,0,NA,2017-05-20 23:59:48,FALSE,NA,"866081052372160512",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","han1221kb",0,FALSE,FALSE,NA,NA
"2","RT @Pen_1013: 炔荤尔 固技刚瘤 瞒窜俊 概快 亮嚼聪促 https://t.co/ct9244UbWf",FALSE,0,NA,2017-05-20 23:59:01,FALSE,NA,"866080853549436929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thfdl2326",1913,TRUE,FALSE,NA,NA
"3","RT @94218hs: 捞 付胶农啊 弊犯霸 亮淬辑夸
侨辑绝捞 拳厘档 救汞绢唱绊 炔荤唱 固技刚瘤俊档 亮措夸 https://t.co/lIXjRHqQW3",FALSE,0,NA,2017-05-20 23:58:44,FALSE,NA,"866080785123622912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thfdl2326",1489,TRUE,FALSE,NA,NA
"4","固技刚瘤 柳楼 措冠牢啊焊促 咯靛抚 俺抄府巢",FALSE,0,NA,2017-05-20 23:56:19,FALSE,NA,"866080175447957504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_hinkey_",0,FALSE,FALSE,NA,NA
"5","付た胶农贰档 静绊唱棵吧... 固技刚瘤 48299牢霸 柯个栏肺 蠢哺咙",FALSE,1,NA,2017-05-20 23:56:18,FALSE,NA,"866080169886269442",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","helloimchaenny",0,FALSE,FALSE,NA,NA
"6","RT @bluepaper815: 锐救秦

盒疙洒 固技刚瘤啊 临菌澜 https://t.co/yQkXP1kwiS",FALSE,0,NA,2017-05-20 23:56:06,FALSE,NA,"866080122713001984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","romanova0a",489,TRUE,FALSE,NA,NA
"7","RT @bluepaper815: 锐救秦

盒疙洒 固技刚瘤啊 临菌澜 https://t.co/yQkXP1kwiS",FALSE,0,NA,2017-05-20 23:55:17,FALSE,NA,"866079917133373440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dhrfydtjftks",489,TRUE,FALSE,NA,NA
"8","RT @ChoiGoRen: 固技刚瘤 炼缴窍技夸! 付胶农怖尝备!!",FALSE,0,NA,2017-05-20 23:52:09,FALSE,NA,"866079126825746432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","95_ovo89",508,TRUE,FALSE,NA,NA
"9","@tpgml1219 ぁ..绊付..况夸 洒肺疢绰.. 固技刚瘤尔.. 皑扁..炼缴窍扼衬坷..",FALSE,1,"tpgml1219",2017-05-20 23:50:28,FALSE,"866077781708292096","866078702265815040","835058117289222144","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4608_7077",0,FALSE,FALSE,NA,NA
"10","坷疵 固技刚瘤绰 蚕 亮篮祈捞扼 柳楼 促青捞促 窍风辆老 观俊辑 措扁窍绰芭唱 付蛮啊柳单 郴 扁包瘤档 弊犯绊 坊令长 传捞 蝶啊快搁 弊成 白坷滚,,",FALSE,0,NA,2017-05-20 23:49:45,FALSE,NA,"866078523949109248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dhtrhfma",0,FALSE,FALSE,NA,NA
