"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @bibliotheca_t: 서울시장급 인사가 가난하다는게 말이 안되는데, 멀쩡한 문을 뜯어서 쓰질 않나
썩은 신발탑을 세우질 않나 공구리 가교를 세워두질 않나
강남역 사건과 구의역 사건은 변한게 없고
적자운행이라면서 미세먼지 대책으로 2부제와…",FALSE,0,NA,2017-05-30 04:51:54,FALSE,NA,"869416052014305281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","plasadica3372",1,TRUE,FALSE,NA,NA
"2","서울시장급 인사가 가난하다는게 말이 안되는데, 멀쩡한 문을 뜯어서 쓰질 않나
썩은 신발탑을 세우질 않나 공구리 가교를 세워두질 않나
강남역 사건과 구의역 사건은 변한게 없고
적자운행이라면서 미세먼지 대책으로 2부제와 대중교통 무료화 한다고 하질 않나",FALSE,1,"bibliotheca_t",2017-05-30 04:50:05,FALSE,"869414658343485440","869415596508585986","756145295197507584","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bibliotheca_t",1,FALSE,FALSE,NA,NA
