"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"14","RT @pm10_bot: 08:00 현재 미세먼지(pm10) 농도: 광주 59, 전북 77, 전남 44, 대구 118, 부산 95, 울산 79, 경북 70, 경남 95, 제주 44 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 23:24:08,FALSE,NA,"864984913560322048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","begopa00",6,TRUE,FALSE,NA,NA
"15","RT @pm10_bot: 08:00 현재 미세먼지(pm10) 농도: 광주 59, 전북 77, 전남 44, 대구 118, 부산 95, 울산 79, 경북 70, 경남 95, 제주 44 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 23:24:07,FALSE,NA,"864984907348451328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flower_simi",6,TRUE,FALSE,NA,NA
"16","RT @pm10_bot: 07:00 현재 미세먼지(pm10) 농도: 서울 43, 인천 71, 경기 59, 강원 40, 대전 63, 충북 56, 충남 55 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 23:16:33,FALSE,NA,"864983006011838464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seolbim05",9,TRUE,FALSE,NA,NA
"17","RT @pm10_bot: 07:00 현재 미세먼지(pm10) 농도: 광주 47, 전북 77, 전남 40, 대구 108, 부산 92, 울산 79, 경북 69, 경남 92, 제주 42 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 23:12:36,FALSE,NA,"864982008732065792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","onpeg",4,TRUE,FALSE,NA,NA
"18","RT @pm10_bot: 07:00 현재 미세먼지(pm10) 농도: 광주 47, 전북 77, 전남 40, 대구 108, 부산 92, 울산 79, 경북 69, 경남 92, 제주 42 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 23:12:23,FALSE,NA,"864981957276450816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pukesena",4,TRUE,FALSE,NA,NA
"19","RT @pm10_bot: 07:00 현재 미세먼지(pm10) 농도: 서울 43, 인천 71, 경기 59, 강원 40, 대전 63, 충북 56, 충남 55 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 23:04:14,FALSE,NA,"864979903279529984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","309tyty",9,TRUE,FALSE,NA,NA
"20","RT @pm10_bot: 07:00 현재 미세먼지(pm10) 농도: 서울 43, 인천 71, 경기 59, 강원 40, 대전 63, 충북 56, 충남 55 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 22:57:59,FALSE,NA,"864978330465951744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ton_ton_231",9,TRUE,FALSE,NA,NA
"21","RT @pm10_bot: 07:00 현재 미세먼지(pm10) 농도: 광주 47, 전북 77, 전남 40, 대구 108, 부산 92, 울산 79, 경북 69, 경남 92, 제주 42 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 22:35:18,FALSE,NA,"864972625428099072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RollerCoasterV",4,TRUE,FALSE,NA,NA
"22","RT @pm10_bot: 07:00 현재 미세먼지(pm10) 농도: 서울 43, 인천 71, 경기 59, 강원 40, 대전 63, 충북 56, 충남 55 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 22:35:16,FALSE,NA,"864972615407906816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RollerCoasterV",9,TRUE,FALSE,NA,NA
"23","RT @pm10_bot: 07:00 현재 미세먼지(pm10) 농도: 서울 43, 인천 71, 경기 59, 강원 40, 대전 63, 충북 56, 충남 55 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 22:35:00,FALSE,NA,"864972547837775872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gambler_togo",9,TRUE,FALSE,NA,NA
"24","RT @pm10_bot: 07:00 현재 미세먼지(pm10) 농도: 광주 47, 전북 77, 전남 40, 대구 108, 부산 92, 울산 79, 경북 69, 경남 92, 제주 42 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 22:25:18,FALSE,NA,"864970106878672896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reipina00",4,TRUE,FALSE,NA,NA
"25","RT @pm10_bot: 07:00 현재 미세먼지(pm10) 농도: 서울 43, 인천 71, 경기 59, 강원 40, 대전 63, 충북 56, 충남 55 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 22:24:05,FALSE,NA,"864969801382322177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","unmyuo",9,TRUE,FALSE,NA,NA
"26","RT @pm10_bot: 06:00 현재 미세먼지(pm10) 농도: 광주 45, 전북 74, 전남 45, 대구 106, 부산 83, 울산 74, 경북 72, 경남 88, 제주 26 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 21:54:57,FALSE,NA,"864962470598787073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rorrorrdd",3,TRUE,FALSE,NA,NA
"27","RT @pm10_bot: 06:00 현재 미세먼지(pm10) 농도: 서울 53, 인천 76, 경기 55, 강원 38, 대전 49, 충북 60, 충남 48 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 21:41:22,FALSE,NA,"864959049212641281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ppoppoppong",2,TRUE,FALSE,NA,NA
"28","RT @pm10_bot: 06:00 현재 미세먼지(pm10) 농도: 광주 45, 전북 74, 전남 45, 대구 106, 부산 83, 울산 74, 경북 72, 경남 88, 제주 26 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 21:24:28,FALSE,NA,"864954798881226752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ghoeun44",3,TRUE,FALSE,NA,NA
"29","RT @pm10_bot: 06:00 현재 미세먼지(pm10) 농도: 서울 53, 인천 76, 경기 55, 강원 38, 대전 49, 충북 60, 충남 48 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 21:24:27,FALSE,NA,"864954794795909120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ghoeun44",2,TRUE,FALSE,NA,NA
"30","RT @pm10_bot: 20:00 현재 미세먼지(pm10) 농도: 광주 42, 전북 58, 전남 45, 대구 63, 부산 85, 울산 59, 경북 57, 경남 86, 제주 44 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 21:20:33,FALSE,NA,"864953811223183360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khb040908",6,TRUE,FALSE,NA,NA
"31","RT @pm10_bot: 05:00 현재 미세먼지(pm10) 농도: 광주 45, 전북 87, 전남 100, 대구 88, 부산 78, 울산 86, 경북 80, 경남 92, 제주 20 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 20:48:27,FALSE,NA,"864945733027348481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ibomxxxx",4,TRUE,FALSE,NA,NA
"32","RT @pm10_bot: 05:00 현재 미세먼지(pm10) 농도: 광주 45, 전북 87, 전남 100, 대구 88, 부산 78, 울산 86, 경북 80, 경남 92, 제주 20 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 20:40:37,FALSE,NA,"864943762035720192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Torisweets_",4,TRUE,FALSE,NA,NA
"33","RT @pm10_bot: 05:00 현재 미세먼지(pm10) 농도: 광주 45, 전북 87, 전남 100, 대구 88, 부산 78, 울산 86, 경북 80, 경남 92, 제주 20 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 20:26:23,FALSE,NA,"864940179378782210",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","HwangGwangin",4,TRUE,FALSE,NA,NA
"34","RT @pm10_bot: 05:00 현재 미세먼지(pm10) 농도: 서울 52, 인천 84, 경기 62, 강원 37, 대전 46, 충북 51, 충남 49 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 20:26:20,FALSE,NA,"864940169870295040",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","HwangGwangin",1,TRUE,FALSE,NA,NA
"35","RT @pm10_bot: 04:00 현재 미세먼지(pm10) 농도: 광주 49, 전북 79, 전남 103, 대구 93, 부산 71, 울산 98, 경북 80, 경남 93, 제주 23 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 19:27:13,FALSE,NA,"864925290148929536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gndlmbsajcktph",1,TRUE,FALSE,NA,NA
"36","RT @pm10_bot: 04:00 현재 미세먼지(pm10) 농도: 서울 41, 인천 67, 경기 57, 강원 35, 대전 50, 충북 44, 충남 49 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 19:24:03,FALSE,NA,"864924494111973376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","esso1426",1,TRUE,FALSE,NA,NA
"37","RT @pm10_bot: 03:00 현재 미세먼지(pm10) 농도: 광주 53, 전북 71, 전남 93, 대구 89, 부산 69, 울산 83, 경북 80, 경남 91, 제주 48 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 18:38:41,FALSE,NA,"864913075580919812",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MIJEONG2",3,TRUE,FALSE,NA,NA
"38","RT @pm10_bot: 03:00 현재 미세먼지(pm10) 농도: 광주 53, 전북 71, 전남 93, 대구 89, 부산 69, 울산 83, 경북 80, 경남 91, 제주 48 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 18:24:54,FALSE,NA,"864909608187449344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elin_rises",3,TRUE,FALSE,NA,NA
"39","RT @pm10_bot: 03:00 현재 미세먼지(pm10) 농도: 광주 53, 전북 71, 전남 93, 대구 89, 부산 69, 울산 83, 경북 80, 경남 91, 제주 48 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 18:24:45,FALSE,NA,"864909571613011968",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","chuusotsusha",3,TRUE,FALSE,NA,NA
"40","RT @pm10_bot: 02:00 현재 미세먼지(pm10) 농도: 서울 48, 인천 58, 경기 51, 강원 48, 대전 48, 충북 50, 충남 65 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 17:36:34,FALSE,NA,"864897444739301376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bingddang",3,TRUE,FALSE,NA,NA
"41","RT @pm10_bot: 01:00 현재 미세먼지(pm10) 농도: 광주 43, 전북 63, 전남 60, 대구 89, 부산 78, 울산 83, 경북 68, 경남 86, 제주 38 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 16:43:17,FALSE,NA,"864884033582284802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JINYU728",1,TRUE,FALSE,NA,NA
"42","RT @pm10_bot: 01:00 현재 미세먼지(pm10) 농도: 서울 51, 인천 56, 경기 58, 강원 34, 대전 53, 충북 50, 충남 59 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 16:25:54,FALSE,NA,"864879661792153600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BBBCPO_9817",4,TRUE,FALSE,NA,NA
"43","RT @pm10_bot: 01:00 현재 미세먼지(pm10) 농도: 서울 51, 인천 56, 경기 58, 강원 34, 대전 53, 충북 50, 충남 59 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 16:25:41,FALSE,NA,"864879607865982976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bingddang",4,TRUE,FALSE,NA,NA
"44","RT @pm10_bot: 01:00 현재 미세먼지(pm10) 농도: 서울 51, 인천 56, 경기 58, 강원 34, 대전 53, 충북 50, 충남 59 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 16:24:17,FALSE,NA,"864879255053717504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IOVXM",4,TRUE,FALSE,NA,NA
"45","RT @pm10_bot: 00:00 현재 미세먼지(pm10) 농도: 서울 52, 인천 50, 경기 70, 강원 35, 대전 54, 충북 47, 충남 68 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 16:15:12,FALSE,NA,"864876969124442112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","S2lion0126",7,TRUE,FALSE,NA,NA
"46","RT @pm10_bot: 00:00 현재 미세먼지(pm10) 농도: 광주 40, 전북 64, 전남 54, 대구 82, 부산 80, 울산 75, 경북 52, 경남 79, 제주 42 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 16:15:11,FALSE,NA,"864876964007485440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","S2lion0126",5,TRUE,FALSE,NA,NA
"47","RT @pm10_bot: 00:00 현재 미세먼지(pm10) 농도: 광주 40, 전북 64, 전남 54, 대구 82, 부산 80, 울산 75, 경북 52, 경남 79, 제주 42 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 16:13:09,FALSE,NA,"864876453900410880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gguggu_qovop",5,TRUE,FALSE,NA,NA
"48","RT @pm10_bot: 00:00 현재 미세먼지(pm10) 농도: 서울 52, 인천 50, 경기 70, 강원 35, 대전 54, 충북 47, 충남 68 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 16:13:08,FALSE,NA,"864876449227984896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gguggu_qovop",7,TRUE,FALSE,NA,NA
"49","RT @pm10_bot: 00:00 현재 미세먼지(pm10) 농도: 서울 52, 인천 50, 경기 70, 강원 35, 대전 54, 충북 47, 충남 68 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 15:45:08,FALSE,NA,"864869403174686720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bingddang",7,TRUE,FALSE,NA,NA
"50","RT @pm10_bot: 00:00 현재 미세먼지(pm10) 농도: 광주 40, 전북 64, 전남 54, 대구 82, 부산 80, 울산 75, 경북 52, 경남 79, 제주 42 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 15:39:21,FALSE,NA,"864867944592846848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","choco261",5,TRUE,FALSE,NA,NA
"51","RT @pm10_bot: 00:00 현재 미세먼지(pm10) 농도: 서울 52, 인천 50, 경기 70, 강원 35, 대전 54, 충북 47, 충남 68 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 15:38:31,FALSE,NA,"864867738430226433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","choco261",7,TRUE,FALSE,NA,NA
"52","RT @pm10_bot: 00:00 현재 미세먼지(pm10) 농도: 광주 40, 전북 64, 전남 54, 대구 82, 부산 80, 울산 75, 경북 52, 경남 79, 제주 42 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 15:25:17,FALSE,NA,"864864405745410048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lol_da_h",5,TRUE,FALSE,NA,NA
"53","RT @pm10_bot: 00:00 현재 미세먼지(pm10) 농도: 서울 52, 인천 50, 경기 70, 강원 35, 대전 54, 충북 47, 충남 68 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 15:24:47,FALSE,NA,"864864280440578050",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YU_MI_0504",7,TRUE,FALSE,NA,NA
"54","RT @pm10_bot: 23:00 현재 미세먼지(pm10) 농도: 서울 50, 인천 57, 경기 59, 강원 38, 대전 62, 충북 46, 충남 70 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 14:32:50,FALSE,NA,"864851207507935235",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bingddang",8,TRUE,FALSE,NA,NA
"55","RT @pm10_bot: 23:00 현재 미세먼지(pm10) 농도: 서울 50, 인천 57, 경기 59, 강원 38, 대전 62, 충북 46, 충남 70 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 14:32:46,FALSE,NA,"864851188008669186",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0815start0915",8,TRUE,FALSE,NA,NA
"56","RT @pm10_bot: 23:00 현재 미세먼지(pm10) 농도: 서울 50, 인천 57, 경기 59, 강원 38, 대전 62, 충북 46, 충남 70 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 14:28:40,FALSE,NA,"864850156801241089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CW_Alptraum",8,TRUE,FALSE,NA,NA
"57","RT @pm10_bot: 23:00 현재 미세먼지(pm10) 농도: 서울 50, 인천 57, 경기 59, 강원 38, 대전 62, 충북 46, 충남 70 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 14:25:12,FALSE,NA,"864849287569563650",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KR_rose_",8,TRUE,FALSE,NA,NA
"58","RT @pm10_bot: 23:00 현재 미세먼지(pm10) 농도: 광주 43, 전북 52, 전남 43, 대구 75, 부산 92, 울산 72, 경북 57, 경남 80, 제주 54 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 14:25:11,FALSE,NA,"864849280586076160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KR_rose_",3,TRUE,FALSE,NA,NA
"59","RT @pm10_bot: 23:00 현재 미세먼지(pm10) 농도: 서울 50, 인천 57, 경기 59, 강원 38, 대전 62, 충북 46, 충남 70 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 14:24:58,FALSE,NA,"864849228446564352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sibyelxia",8,TRUE,FALSE,NA,NA
"60","RT @pm10_bot: 23:00 현재 미세먼지(pm10) 농도: 광주 43, 전북 52, 전남 43, 대구 75, 부산 92, 울산 72, 경북 57, 경남 80, 제주 54 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 14:24:24,FALSE,NA,"864849086100287488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","merry__eve",3,TRUE,FALSE,NA,NA
"61","RT @pm10_bot: 23:00 현재 미세먼지(pm10) 농도: 서울 50, 인천 57, 경기 59, 강원 38, 대전 62, 충북 46, 충남 70 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 14:24:24,FALSE,NA,"864849083021762560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","merry__eve",8,TRUE,FALSE,NA,NA
"62","RT @pm10_bot: 21:00 현재 미세먼지(pm10) 농도: 광주 37, 전북 54, 전남 44, 대구 50, 부산 77, 울산 70, 경북 45, 경남 82, 제주 33 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 14:08:20,FALSE,NA,"864845040379613185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","summer_in_maze",2,TRUE,FALSE,NA,NA
"63","RT @pm10_bot: 22:00 현재 미세먼지(pm10) 농도: 광주 43, 전북 51, 전남 47, 대구 65, 부산 83, 울산 73, 경북 50, 경남 78, 제주 62 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 13:40:52,FALSE,NA,"864838128078471168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Feather5427",6,TRUE,FALSE,NA,NA
"64","RT @pm10_bot: 22:00 현재 미세먼지(pm10) 농도: 서울 48, 인천 49, 경기 59, 강원 46, 대전 58, 충북 48, 충남 65 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 13:39:58,FALSE,NA,"864837900990468096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","kimball5231",8,TRUE,FALSE,NA,NA
"65","RT @pm10_bot: 22:00 현재 미세먼지(pm10) 농도: 광주 43, 전북 51, 전남 47, 대구 65, 부산 83, 울산 73, 경북 50, 경남 78, 제주 62 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 13:38:55,FALSE,NA,"864837638850699265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seshatqueen",6,TRUE,FALSE,NA,NA
"66","RT @pm10_bot: 22:00 현재 미세먼지(pm10) 농도: 서울 48, 인천 49, 경기 59, 강원 46, 대전 58, 충북 48, 충남 65 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 13:38:37,FALSE,NA,"864837563827101696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seshatqueen",8,TRUE,FALSE,NA,NA
"67","RT @pm10_bot: 22:00 현재 미세먼지(pm10) 농도: 서울 48, 인천 49, 경기 59, 강원 46, 대전 58, 충북 48, 충남 65 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 13:32:54,FALSE,NA,"864836122941112320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IOVXM",8,TRUE,FALSE,NA,NA
"68","RT @pm10_bot: 22:00 현재 미세먼지(pm10) 농도: 서울 48, 인천 49, 경기 59, 강원 46, 대전 58, 충북 48, 충남 65 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 13:29:14,FALSE,NA,"864835201997733888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hjung1999",8,TRUE,FALSE,NA,NA
"69","RT @pm10_bot: 22:00 현재 미세먼지(pm10) 농도: 광주 43, 전북 51, 전남 47, 대구 65, 부산 83, 울산 73, 경북 50, 경남 78, 제주 62 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 13:25:15,FALSE,NA,"864834200658038784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","merry__eve",6,TRUE,FALSE,NA,NA
"70","RT @pm10_bot: 22:00 현재 미세먼지(pm10) 농도: 서울 48, 인천 49, 경기 59, 강원 46, 대전 58, 충북 48, 충남 65 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 13:25:13,FALSE,NA,"864834192395259904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","merry__eve",8,TRUE,FALSE,NA,NA
"71","RT @pm10_bot: 22:00 현재 미세먼지(pm10) 농도: 광주 43, 전북 51, 전남 47, 대구 65, 부산 83, 울산 73, 경북 50, 경남 78, 제주 62 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 13:24:46,FALSE,NA,"864834078373167104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KallEb88007747",6,TRUE,FALSE,NA,NA
"72","RT @pm10_bot: 22:00 현재 미세먼지(pm10) 농도: 광주 43, 전북 51, 전남 47, 대구 65, 부산 83, 울산 73, 경북 50, 경남 78, 제주 62 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 13:24:25,FALSE,NA,"864833990288482305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jkko26351",6,TRUE,FALSE,NA,NA
"73","RT @pm10_bot: 22:00 현재 미세먼지(pm10) 농도: 서울 48, 인천 49, 경기 59, 강원 46, 대전 58, 충북 48, 충남 65 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 13:24:21,FALSE,NA,"864833974270652417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jkko26351",8,TRUE,FALSE,NA,NA
"74","RT @pm10_bot: 21:00 현재 미세먼지(pm10) 농도: 광주 37, 전북 54, 전남 44, 대구 50, 부산 77, 울산 70, 경북 45, 경남 82, 제주 33 (단위: ㎍/㎥; 출처: 안전행정부 대기오염정보 조회서비스)",FALSE,0,NA,2017-05-17 12:45:04,FALSE,NA,"864824087880712192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jjy1261",2,TRUE,FALSE,NA,NA
