keyword,frequency
미세,3
미세먼지,3
먼지,3
나,2
아침,1
오늘,1
안,1
점심,1
체육,0
체육대회,0
대회,0
날씨,0
조,0
조코,0
코,0
바람,0
불고,0
흙먼지,0
옛날,0
중금속,0
옷,0
옥상,0
옥상가기,0
가기,0
소리,0
공기,0
호흡기,0
형,0
어제,0
건강,0
건강검진,0
검진,0
결과,0
2,0
때문,0
사람,0
싸인,0
줄,0
햄버거,0
듯,0
걸음,0
동방,0
9312,0
오빠,0
안녕,0
하늘,0
완전,0
00,0
0,0
4,0
5,0
009,0
검색,0
대기,0
대기상태,0
상태,0
얼마,0
인지,0
8,0
중국,0
부,0
오랜만,0
뚝배기,0
불고기,0
263,0
