keyword,frequency
발전소,28
미세,27
미세먼지,27
먼지,27
석탄,21
석탄발전소,18
5,12
6,12
월,12
문,12
재인,12
5월,11
중순,11
상태,11
이것,11
문재인,11
이펙트,11
페,11
핰,11
셧다운,11
6월,11
이후,11
터,11
중국,5
화력,5
3,5
환경,4
발전,4
이하,3
원인,3
한국,3
개,3
중단,3
건설,3
정책,2
농도,2
북,2
화력발전,2
노,2
3천명,2
천,2
명,2
토론,2
결과,2
노후,2
후,2
시민,2
행동,2
대안,2
미,2
전국,2
최대,2
신규,2
화력발전소,2
4,2
등,2
28,1
환경정책평가연구원,1
평가,1
연구원,1
국내,1
10,1
기여도,1
최고,1
70,1
분석,1
보건,1
보건환경연구원,1
원인분석,1
영향,1
계속,1
증설,1
노컷뉴스,1
컷,1
뉴스,1
9,1
우리,1
우리나라,1
나라,1
안,1
공장,1
조력,1
이상,1
서해안,1
호,1
이용,1
연료,1
설비,1
개발,1
기준,1
수준,1
강화,1
가동,1
황사,1
25,1
25일,1
일,1
8,1
8개,1
시민사회단체,1
사회,1
사회단체,1
단체,1
탈,1
탈석탄국민행동,1
국민,1
국민행동,1
을,1
공식,1
출범,1
현안,1
백지화,1
요구,1
7,1
0,1
1,0
와우,0
광장,0
광장토론,0
개인,0
개인이기주의,0
이기주의,0
공동,0
가치,0
지혜,0
내고,0
관련,0
관련기관,0
기관,0
시민모두,0
모두,0
요즘,0
이유,0
핵,0
핵발전소,0
대안은,0
은,0
조력발전,0
만약,0
새,0
금호,0
시화,0
시화호의,0
호의,0
5배이상,0
배,0
생산,0
가능,0
각종,0
수,0
충남,0
충남지역,0
지역,0
석탄화력발전소,0
50,0
정도,0
밀집,0
바닷가,0
당,0
당진이,0
진이,0
복수기,0
바다,0
열,0
열때문,0
때문,0
황폐,0
어민,0
온난화,0
초기,0
초기증상,0
증상,0
방치,0
재앙,0
재생,0
제외,0
모든,0
화석,0
화석연료,0
사용,0
조력발전소,0
지구,0
한,0
밀물,0
썰물,0
말,0
한전,0
기존,0
환경설비교체,0
교체,0
6조원,0
조,0
원,0
청정,0
청정에너지,0
에너지,0
태양광,0
태양광에너지,0
기술,0
기술개발,0
배터리,0
배터리기술개발,0
에너지혁명2030,0
혁명,0
2030,0
공저자,0
박,0
박영숙,0
영숙,0
유엔,0
유엔미래포럼대표,0
미래,0
포럼,0
대표,0
환경기준,0
최소,0
선진국,0
권고,0
권고수준,0
초미세,0
초미세먼지,0
신설,0
한중일,0
환경협약,0
협약,0
체결,0
공조,0
공조강화,0
미착공석탄화력,0
착공,0
친,0
친환경발전소전환,0
전환,0
농도발생시기,0
발생,0
시기,0
11,0
4월,0
동률,0
동률하향조정,0
하향,0
조정,0
재난,0
안전,0
안전관리,0
관리,0
기본법,0
기본법개정,0
개정,0
국가,0
국가재난,0
포함,0
환경정책기본법,0
먼지기준,0
외국,0
외국수준,0
내,0
몽,0
몽골황사,0
골,0
북경,0
경,0
천진,0
대련,0
차,0
차매연,0
매연,0
가정집,0
주범,0
예상,0
경유,0
경유차매연등,0
기차,0
기차개발,0
인프라,0
아침,0
아빠,0
등등,0
얘기,0
웅,0
그,0
서안,0
그쪽,0
거,0
전,0
중국발생설,0
발생설,0
믿겧,0
문재인정부,0
정부,0
세,0
시작,0
미세먼지원흉,0
원흉,0
석탄보일러,0
보일러,0
최첨단,0
집진,0
집진설비,0
탈황,0
탈황설비등,0
방지,0
방지설비,0
부착,0
기준치,0
기준치미만,0
미만,0
허가,0
