keyword,frequency
먼지,89
마스크,89
미세,85
미세먼지,82
1,14
때,13
방개,12
황사,11
3,10
7,10
02,10
631,10
1526,10
공기,9
외출,9
0,9
8,9
오늘,8
착용,7
00,7
밖,7
거,6
5,6
미,6
하늘,6
인증,6
저,6
하나,5
4,5
원,5
6,5
용인,5
데,4
9,4
오,4
땜,4
이유,4
위,4
면,4
부직포,4
232,4
인증마스크,4
필수품,4
수천,4
수천원,4
수십만,4
수십만원,4
가격,4
기능,4
다양,4
민주화,4
현실,4
시대,4
단면,4
안,4
발,4
말,3
하루,3
짱,3
승희,3
안녕,3
안녕안녕,3
토요일,3
전국적,3
최악,3
상태,3
약속,3
사람,3
하이,3
하이파이브,3
파이브,3
2764,3
538,3
2,3
시,3
내용,3
누구,3
씨,3
1시간,3
시간,3
노출,3
담배,3
수,3
출근,3
조심,3
때문,3
옛,2
백,2
외투,2
오류,2
일기,2
일기예보,2
예보,2
내일,2
주말,2
날,2
화장,2
필터,2
사,2
나,2
한국,2
살기,2
대작전,2
용인시,2
저감,2
저감대책,2
대책,2
적극,2
맑은,2
자,2
자세한,2
세한,2
식,2
황사마스크,2
줄,2
요즘,2
바람,2
삼,2
디,1
디노,1
노,1
조,1
목,1
내,1
94218,1
서,1
월,1
해,1
서울,1
고,1
차단,1
확인,1
조심성,1
선풍기,1
0301,1
0300,1
일,1
공기청정기,1
청정기,1
콧구멍,1
스티커,1
타입,1
활동,1
동안,1
코,1
일반,1
듯,1
만도,1
한데,1
2017,1
2017년,1
년,1
식약청의,1
약,1
청의,1
지수,1
목록,1
방진,1
방진마스크,1
직구,1
엄마,1
170509,1
삼대천왕,1
대,1
천왕,1
트와,1
트와이스,1
이스,1
잇,1
몸,1
날씨,1
1109,1
승,1
여러분,1
연습,1
빅스,1
레,1
레오,1
포토,1
출근길,1
길,1
뮤직뱅크,1
뮤뱅,1
박스,0
구매,0
필수,0
261,0
0095,0
불금,0
세요,0
헤일로,0
조디노,0
170324,0
인천,0
인천공항,0
공항,0
2.7,0
2.7만원,0
만,0
주고,0
기관지,0
마스크꼈덤,0
꼈덤,0
급속도,0
조져버,0
져버,0
폐,0
문제,0
문제없으,0
없으,0
잠,0
버스,0
미세먼지땜,0
864,0
조선,0
아이,0
아이돌,0
돌,0
콘서트굿즈에,0
필터마스크,0
와인,0
와인파티,0
파티,0
왕,0
왕소라,0
소라,0
이태원,0
아프리카,0
아프리카방송,0
방송,0
5월가정,0
가정,0
달,0
유,0
유투브,0
투브,0
구독,0
해주세,0
주세,0
스타,0
스타벅스,0
벅스,0
아메리카,0
아메리카노,0
개,0
ㄱ,0
ㄱ큐,0
큐,0
내가,0
모레,0
일요일,0
국,0
국회의사당,0
회의,0
사당,0
영어,0
대회,0
영,0
영학원,0
학원,0
임신,0
선물,0
주신,0
사주심,0
주심,0
매일,0
차단가능,0
가능,0
핑계,0
아침,0
조직,0
생각,0
실세,0
고회장,0
회장,0
사무실,0
배,0
물건,0
미친놈,0
자리,0
응,0
005,0
민,0
테,0
영통,0
태형,0
짐,0
장난,0
뷔,0
뷔민,0
뷔민연성,0
연성,0
산,0
이후,0
움,0
이래,0
준비,0
오나,0
나눔,0
겠군,0
전기,0
전기요금,0
요금,0
원전,0
석탄,0
석탄화력,0
화력,0
값,0
반도체,0
반도체공장,0
공장,0
제철소,0
등,0
이익,0
반대,0
009,0
아기,0
아기침침,0
침침,0
모자,0
착용샷,0
샷,0
사진,0
봄날,0
55,0
2027,0
032,0
폿,0
5월,0
26,0
26일,0
걱정,0
서폿,0
울,0
니,0
시미,0
조은,0
27,0
27일,0
진구,0
진구오빠,0
오빠,0
연,0
연기도,0
기도,0
얼굴,0
반,0
쌩,0
쌩얼,0
얼,0
파우치,0
농도,0
뭐,0
마스크임,0
임,0
ㄹ,0
ㄹㅇ,0
ㅇ,0
이번,0
이번주,0
주,0
일정,0
선생님,0
터,0
웅,0
신나,0
으,0
길거리,0
마스크녀,0
녀,0
욧,0
뎈,0
혼자,0
완전,0
완전무장,0
무장,0
왔넼,0
웡,0
칭찬,0
손,0
한쪽,0
귀,0
캡,0
정수리,0
부분,0
동방,0
76776,0
습기,0
말잇,0
스트레스,0
소리,0
진짜,0
경우,0
구비,0
휴대용,0
겠어,0
겠어오,0
팀장,0
인가,0
쓰읍,0
쓰읍하,0
하,0
승식,0
오랜만,0
다,0
빅,0
빅토니들,0
토,0
니들,0
연습실,0
중이,0
중이예,0
예,0
기분,0
어버이날,0
03,0
노인,0
공공,0
공공근로,0
근로,0
작년,0
일회용,0
올해,0
정책,0
건,0
건가요,0
가요,0
계절,0
사가,0
도움,0
안됨,0
그거,0
아세,0
순,0
순간부,0
간부,0
정보,0
트위터,0
의지,0
서치,0
얘기,0
많으,0
조용하,0
주의,0
구,0
연기,0
연기연습,0
옹달샘,0
윤,0
윤기원,0
기원,0
미세먼지폭풍,0
폭풍,0
앞,0
94,0
공연,0
2022,0
07,0
중국,0
중국발,0
일본,0
ㅎ,0
죠심,0
2763,0
승진이,0
진이,0
행복,0
2618,0
인지,0
판매량,0
급증,0
원인,0
무엇,0
자세,0
로그,0
확인하세,0
하세,0
지경,0
이름,0
맵식스,0
싸인,0
비가,0
비가오,0
악,0
라,0
미안,0
미안해,0
008,0
감기,0
감기조심,0
50,0
삼엠,0
엠,0
집,0
도착,0
완화,0
시작,0
씹새끼,0
새끼,0
현수,0
