keyword,frequency
먼지,133
미세,132
중국,132
미세먼지,127
원인,68
대책,64
차량,61
화력,61
발전소,61
화력발전소,60
정지,59
전기,59
통제,58
좌파,58
나라,58
행복,58
서울,57
진입,57
진입차량,57
광화문,57
토론,57
결정적,57
원인제공,57
제공,57
한마디,57
24,57
24시간,57
시간,57
물,57
뻑하면,57
9762,56
2,26
대중교통,25
무료,25
차,17
심각,17
뉴스,15
찍소리,14
2부제,14
부,14
제,14
니들,14
맘,14
맘데로,14
데로,14
공짜,14
찬성,14
줄,14
아노,14
심각시,14
시,14
자가용,14
강수,14
종합,14
다음,14
다음뉴스,14
중국발,13
발,13
한국,12
탓,11
5,9
수,8
안,8
지하철,8
적자,8
거,8
최대,7
노인,7
지원,7
하루,7
아침,7
세상,7
뿜뿜,7
라니,7
뭐,7
말,7
0,5
여름,5
날,5
일,5
프로젝트,5
바람,4
방향,4
그새,4
80,4
책임,4
연구,4
일본,4
4,4
6,3
28,3
약,3
8,3
건,3
인간,3
황사,3
도움,3
의,3
논의,3
공동,3
공동연구인,3
인,3
이름,3
청천,3
본격적,3
9,2
공기,2
7,2
만,2
겨울,2
일사량,2
연중,2
만큼,2
2차,2
생성,2
물량,2
풍향,2
반대편,2
요인,2
활동,2
부분,2
일년,2
년,2
중,2
인공,2
인공강우,2
강우,2
피해,2
지역,2
운행,2
문제,2
미,1
해결,1
욧,1
교수,1
의심,1
오늘,1
수준,1
1,1
환경,1
국내,1
10,1
개,1
지금,1
오존,1
질산,1
질산염,1
염,1
유래,1
경우,1
오존주의보,1
주의보,1
연관,1
하늘,1
소리,1
전,1
세계,1
가뭄,1
현재,1
"50,000",1
"50,000리트윗",1
리트,1
윗,1
리트윗,1
번,1
대한,1
대한민국,1
민국,1
데뷔,1
5주년,1
주년,1
기념,1
산,1
묘목,1
480,1
480그루,1
그루,1
녹색,1
국민,1
참가,1
의미,1
힘,1
우리,1
저,1
서울시,1
상태,1
노후,1
가동,1
내,1
오,1
0727,1
미세먼지문제,1
한국책임,1
원수,1
차량운행정지,1
1960,1
1960년대,1
년대,1
라,1
제주,1
괴물,1
모자,1
모자반,1
반,1
습격,1
올해,1
비상,1
모양,1
괭생,1
수거,1
일본쪽,1
쪽,1
수혜자,0
가전,0
가전업체,0
업체,0
공기청정기,0
청정기,0
등,0
해외,0
해외직구,0
직구,0
6배,0
배,0
베이징,0
출장,0
환경정책평가연구원,0
정책,0
평가,0
연구원,0
이하,0
농도,0
기여도,0
최고,0
70,0
분석,0
북,0
보건,0
보건환경연구원,0
원인분석,0
영향,0
석탄,0
석탄발전소,0
계속,0
증설,0
화력발전,0
발전,0
과학적,0
중국때문,0
때문,0
주장,0
장거리,0
전파,0
불가능,0
함,0
일부,0
수꼴,0
꼴,0
과거,0
편협,0
정보,0
21,0
21세기,0
세기,0
구름,0
자기,0
14,0
황금,0
황금미세먼지,0
마신,0
효과,0
전세계,0
민폐,0
마자,0
마자영,0
영,0
내일,0
수치,0
주라,0
가을,0
봄,0
우리나라,0
가능성,0
국력,0
여론,0
증거,0
수집,0
정치,0
정치수준,0
공무원,0
조직,0
능력,0
시스템,0
소리세요,0
세요,0
중국미세먼지인대,0
인대,0
요청,0
운영,0
어떡,0
건강,0
리쿠,0
거기,0
중국대륙,0
대륙,0
여행,0
모두,0
결국,0
별장,0
왔어도,0
생전,0
환경일,0
ㄷ,0
ㄷㄷㄷ,0
저것,0
시행,0
미어,0
미어터지갯,0
터,0
지갯,0
자차,0
압도적,0
실효성,0
의문,0
닼,0
상당,0
상당지역,0
초미세,0
초미세먼지,0
좌파정권,0
정권,0
핑계,0
10기,0
기,0
평소,0
중이,0
주요,0
심의,0
차량수,0
주말,0
금요일,0
때,0
요즘,0
사드,0
키,0
중국탓,0
팩,0
외교,0
라도,0
해,0
데이터,0
구축,0
깡패,0
공장,0
중단,0
거짓,0
애,0
일본급,0
급,0
박,0
시장,0
대중,0
교통,0
이유,0
짱,0
짱개관광객,0
관광객,0
요염,0
미시,0
미시만남,0
만남,0
발정,0
발정녀,0
녀,0
30,0
30대무료채팅,0
대,0
채팅,0
사이트,0
사이트추천,0
추천,0
아줌마,0
나기,0
플,0
00,0
0086,0
중국여자친구,0
여자,0
친구,0
0092,0
앙,0
중년,0
조이,0
조이사이트,0
남,0
남챗,0
챗,0
ㅁㅔ이,0
쏘님,0
로,0
ㄱㅙㄴ찮,0
날씨,0
멸,0
요새,0
나,0
면,0
탈거,0
디젤,0
디젤차로,0
차로,0
오백,0
백,0
미터,0
거리,0
돼지,0
조금,0
조금전,0
4대문,0
대문,0
노후차량,0
출입,0
근본,0
근본원인,0
문제인식,0
인식,0
예산,0
어디,0
확보,0
자동차,0
정기,0
정기검사,0
검사,0
5810,0
