keyword,frequency
먼지,30
황사,30
미세,28
미세먼지,28
7,10
8,8
등,8
특별,7
결과,7
발표,7
때,6
공정,6
공정보도,6
보도,6
뉴스,6
국민,6
국민편익,6
편익,6
황사시즌,6
시즌,6
비산,6
비산먼지,6
발생,6
대형,6
대형공사장,6
공사장,6
특별점검,6
점검,6
특별관리,6
관리,6
48,6
48개소,6
개소,6
7개소,6
적발,6
위반,6
14.6,6
대구시,6
주요,6
마스크,5
미,4
5,4
분,4
공기,4
서울,4
4,4
최신,4
보통,3
00,3
0,3
환경,3
9,3
2,2
개,2
필수,2
건,2
3,2
심각,2
끝,2
데,2
하늘,2
오늘,2
대기,2
환경정보,2
정보,2
날씨,2
황사마스크,2
착용,2
올해,2
7월,2
월,2
8월,2
여름,2
주변,2
말로,2
장난,2
최,2
신,2
용도별,1
행주,1
세차,1
초미세,1
초미세먼지,1
세차용품,1
용품,1
걸레,1
나,1
당장,1
난리,1
난리난리,1
지진,1
지진이랑,1
이랑,1
원전,1
얘기,1
기상,1
기상예보,1
예보,1
천,1
천날,1
날,1
수도권,1
지역,1
거구,1
부산,1
필요,1
꼭지,1
기상예보때,1
풍화,1
풍화현상,1
현상,1
모래,1
알갱이,1
공장,1
공장매연,1
매연,1
문제,1
반면,1
미세중금속,1
중금속,1
은,1
입자,1
공기중,1
중,1
황산,1
황산화물,1
화물,1
청순,1
청순열매,1
열매,1
0092,1
100,1
이성,1
이성경,1
경,1
의,1
두피,1
잠금,1
장치,1
0094,1
언니,1
때문,1
신경,1
영상,1
6,1
중국,1
여기,1
디,1
착각,1
정돈,1
정돈데,1
죄,1
죄파놈,1
파,1
놈,1
대책,1
서민,1
차인,1
경유,1
경유차,1
차,1
운행,1
감소,1
화력,1
화력발전정지,1
발전,1
정지,1
항의,1
02,1
이유,1
위,1
면,1
부직포,1
232,1
1,1
27.99,0
21,0
2세대,0
세대,0
신형,0
스마트,0
95,0
무료,0
배송,0
가을,0
가을철,0
철,0
구성품,0
마스크필터2개,0
필터,0
모듈,0
모듈수납백,0
수납,0
백,0
케이,0
어디,0
정치,0
시민,0
개인,0
저,0
자유당,0
인사,0
터,0
방독면,0
유지,0
동네,0
매연콤보,0
편의,0
편의시설,0
시설,0
집,0
ㅇ,0
ㅇㅅㅇ,0
ㅅ,0
건조,0
살벌,0
봄,0
봄나들이,0
나들이,0
필수템,0
템,0
정독,0
마지막,0
거,0
운동화,0
꼬랑내,0
전시,0
424227,0
ㄱ,0
봄바람,0
줄,0
뱈,0
니코틴,0
조합,0
옼ㅋ,0
옼ㅋㄱ,0
정,0
정독해주세,0
독해,0
주세,0
북한,0
구라,0
040,0
심리적,0
스트레스,0
피로,0
곰팡이,0
바퀴,0
바퀴벌레,0
벌레,0
발작,0
검사,0
병무청,0
지금,0
때라,0
라,0
참,0
당,0
당첨자,0
첨자,0
비,0
비앤비,0
앤,0
걱정,0
이벤트,0
734,0
최신뉴스,0
발생원,0
96,0
광역,0
