"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","미세먼지엔 삼겹살보다는 미역국이 좋다네요. 삼겹살은 오히려 안좋을수도 있다네요 https://t.co/WlECTto24W",FALSE,0,NA,2017-05-28 14:29:59,FALSE,NA,"868836755566321664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elligang",0,FALSE,FALSE,NA,NA
"2","RT @MONsGroup: [뉴스몬] 미세먼지에 좋다던 삼겹살은 오히려 독?
http://t.co/1TKjdJErXV #뉴스몬 #NEWSMON",FALSE,0,NA,2017-05-28 13:43:06,FALSE,NA,"868824959283363840",NA,"<a href=""http://ckpark1101.blog.me/"" rel=""nofollow"">Wild Wild Twit</a>","smartpark2014",1308,TRUE,FALSE,NA,NA
"3","RT @TigerYK_: [리빙포인트] 미세먼지가 심한날엔 삼겹살을 먹자

삼겹살의 기름기

특히 니아신이라는 성분이

기관지에 침투한 미세먼지를 제거하는데

효과가 있지는 않지만 삼겹살은 맛있으니까 https://t.co/qDwctBwf1W",FALSE,0,NA,2017-05-28 12:27:51,FALSE,NA,"868806020742619136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rasisheart",3,TRUE,FALSE,NA,NA
"4","[리빙포인트] 미세먼지가 심한날엔 삼겹살을 먹자

삼겹살의 기름기

특히 니아신이라는 성분이

기관지에 침투한 미세먼지를 제거하는데

효과가 있지는 않지만 삼겹살은 맛있으니까 https://t.co/qDwctBwf1W",FALSE,0,NA,2017-05-28 11:43:58,FALSE,NA,"868794975718211584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TigerYK_",3,FALSE,FALSE,NA,NA
"5","목이 아프더니 잠겼는데 미세먼지 때문일까 싶어서 삼겹살 먹는다 해헿",FALSE,1,NA,2017-05-28 11:40:19,FALSE,NA,"868794056628854784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harm_is",0,FALSE,FALSE,NA,NA
"6","RT @MONsGroup: [뉴스몬] 미세먼지에 좋다던 삼겹살은 오히려 독?
http://t.co/1TKjdJErXV #뉴스몬 #NEWSMON",FALSE,0,NA,2017-05-28 10:31:18,FALSE,NA,"868776691291705344",NA,"<a href=""http://ckpark1101.blog.me/"" rel=""nofollow"">Wild Wild Twit</a>","dancewomanfly",1308,TRUE,FALSE,NA,NA
"7","미세먼지를 물리치는 삼겹살 요리 레시피!
https://t.co/E8zGpRMwrt",FALSE,0,NA,2017-05-28 10:19:18,FALSE,NA,"868773669509545984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","barang0308",0,FALSE,FALSE,NA,NA
"8","한잔의 커피를 마시고 나는 버지니아 울프의 숲속에서 담배를 피우고 있다.하늘에서 미세먼지가 떨어진다 미세먼지를 몰아내자,삼겹살을 먹자,,,시완성,역쉬 난 천재시인이었다.조센징은 이해하지 못하는 시를 썻다",FALSE,0,NA,2017-05-28 03:29:56,FALSE,NA,"868670651078410240",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","01034285733",0,FALSE,FALSE,NA,NA
